source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,ruwe,astrometric_excess_noise,non_single_star,distance_pc,abs_g_mag,bp_rp_0,umap_1,umap_2,cluster_label
5289881867230934400,120.17994347873233,-61.4447478237011,1.5950281588488793,0.30629116,-3.2140427718227214,0.41928318,10.671584678914822,0.37691846,19.990091,21.31767,18.758778,2.5588932,298.18878,8.811796,41.263256,1.0136403,0.72235906,0,626.9481792231762,11.00393309663276,2.5588932,5.8917594,13.017463,0
5289882245188087808,120.17571488661244,-61.41768944008744,2.665193822091865,0.17774585,-5.150520624576377,0.23923926,11.196109771188189,0.21563119,19.175774,20.971718,17.88754,3.084177,458.05096,14.074878,91.117096,1.0262067,0.5432412,0,375.2072332267066,11.304417610127832,3.084177,14.547266,-0.17569602,2
5289884272413386112,119.53299771200868,-61.603509645323925,2.455394750060804,0.15152314,-4.224453592072424,0.23330824,11.32567371658854,0.2203637,18.817383,20.575813,17.599197,2.976616,577.00275,15.944654,88.66577,1.0085825,0.42941415,0,407.26648942099297,11.719889432501104,2.348116,12.439157,3.2928874,2
5289884822168275712,119.667723534497,-61.605107562341,2.37585645671946,0.16064036,-5.348113201559945,0.2988927,10.90823382906964,0.2317294,18.883867,20.539438,17.628923,2.9105148,452.02777,15.561082,124.91966,0.97697437,0.0,0,420.9008491113904,11.66246826679088,2.3107147,11.871805,4.8660984,2
5289888399878613376,119.31905410582652,-61.52736741909936,2.4656434255502795,0.023083525,-4.389005190001365,0.03524006,11.50744564069626,0.03010228,15.508957,16.258972,14.653164,1.6058083,741.259,206.6658,294.52243,1.0398995,0.0,0,405.5736484998114,8.082908273510894,1.2755083,1.9131663,-1.0297511,2
5289895473687453952,120.11461320006352,-61.30358259054379,2.5798294028951,0.15201566,-4.462548489244508,0.18707207,11.651518652539446,0.19418909,18.858795,20.567148,17.611113,2.9560356,592.5912,14.586115,121.92477,0.9821013,0.0,0,387.6225299540327,11.577150080404692,2.5035357,13.3902235,0.8243807,2
5289930726778353280,121.24996702440448,-61.29234915354712,2.387817132003017,0.1942254,-4.688665173648955,0.3162973,11.178528635793906,0.23712698,18.959301,20.521662,17.73119,2.790472,407.88327,16.027767,92.12665,1.0746913,0.8210392,0,418.79253925996886,10.937206311851456,2.728272,12.073121,4.994226,2
5289931310893785856,120.98308891263508,-61.41817950725535,2.3585651343464766,0.0955436,-4.963129616640559,0.12882,10.729535693679122,0.13347794,17.963995,19.518509,16.776937,2.7415714,751.2713,25.777033,162.99986,0.9447357,0.0,0,423.9865948315585,10.604434334768849,2.2581716,9.078987,3.799368,2
5289975982852929408,120.2841998034169,-61.3914751897105,2.516252422790065,0.07073935,-4.758838479477911,0.101152055,11.552810132790212,0.087072976,17.676266,19.046204,16.528172,2.518032,978.8264,56.706345,221.09264,0.97127634,0.0,0,397.4164082040634,10.392536723011816,2.086432,8.9883795,0.72971636,2
5289983473275924096,121.01511592915082,-61.12002969131167,2.448858961110404,0.048952404,-5.0554965008855,0.05910659,11.21769732151191,0.06500955,16.917866,18.051004,15.823296,2.2277088,786.6567,86.806625,308.42093,1.0103874,0.0,0,408.3534478223126,9.512284648223298,1.8524089,5.923025,0.3617098,2
5289987115408111360,120.7888502952364,-61.1099984731435,2.3938064448695195,0.011051907,-5.206977394664171,0.013045657,11.02186780479645,0.013558338,12.048909,12.364061,11.562982,0.80107975,5930.4214,1757.1063,2492.6594,1.0848194,0.10008788,0,417.7447187274607,4.091654351777038,0.72127974,-5.340371,3.462792,2
5289993776897860224,120.02857060128544,-61.189903791558606,2.269304734672641,0.289455,-5.178659043146372,0.34352395,11.27207422477844,0.3618247,19.67359,21.071117,18.380447,2.69067,336.83176,8.793762,55.2552,1.0031923,0.39600694,0,440.6636026977907,11.45305380263799,2.69067,11.910662,8.260893,2
5289994502751632384,120.17938715925608,-61.10316895328152,2.43324998840466,0.017760493,-4.807065020011264,0.022867352,11.311252155454376,0.020854384,14.903503,15.531065,14.142825,1.3882399,712.47406,191.3301,216.55006,0.9451577,0.0,0,410.9729804851008,6.834437067857957,1.3882399,-0.7067075,-1.3511178,2
5289997075432766336,120.54848899261565,-61.142491121683314,2.4487697945724443,0.038080584,-5.285255229065315,0.04985227,11.436619437511698,0.053538505,16.533928,17.525951,15.537659,1.9882927,1969.4774,127.67444,490.5957,0.9110469,0.0,0,408.3683171102657,9.21966771227314,1.5833926,4.7392497,-0.23096329,2
5289998041804833280,120.56315865260594,-61.1020008197403,2.4474298061965087,0.060538318,-4.816532266051173,0.07453047,10.80378024456738,0.083705865,17.440706,18.741442,16.324268,2.4171734,1076.4868,48.253532,304.9874,0.9695683,0.0,0,408.5919021939493,10.0670574720919,2.0109735,7.640214,1.5202326,2
5290001267320903040,120.53929604145134,-61.06437248886135,1.9230839815194336,0.30290356,-4.92522987639305,0.36594468,11.940620827843006,0.42226624,19.75407,21.134232,18.476036,2.6581955,288.20828,9.362945,53.56815,1.064652,1.2924342,0,519.9980914041504,11.174061533944643,2.6581955,8.319071,11.752767,2
5290004673234138112,120.6922005750708,-60.8937183627515,2.4680414813762126,0.0114659,-5.401283078846761,0.01536208,11.355472177090686,0.015512519,10.757783,10.896643,10.498963,0.39767933,5744.4893,2259.288,2999.331,0.94984293,0.10689843,0,405.1795756051826,3.050945217037724,0.22077933,-5.0572596,6.0442915,2
5290009071281021824,121.35532319335908,-60.99510409938898,2.286052940238728,0.21256486,-4.600772286992141,0.25581315,10.831298674277924,0.229898,19.208866,20.804,17.957405,2.8465958,450.24594,11.516095,78.30543,1.0293418,0.5792441,0,437.4351890099151,11.00429753705494,2.8465958,11.369009,7.3626065,2
5290025563955222272,121.1958140037822,-60.85306617356849,1.527113503450813,0.030429108,-5.438271300892684,0.03908201,9.533864712400302,0.033310197,15.789786,16.43257,15.021067,1.4115028,3044.2783,440.10428,746.764,1.1418862,0.13531885,0,654.830173225699,6.928142922606419,1.2955029,5.672327,11.227144,-1
5290027007064237952,121.2200755463475,-60.777958954529126,1.6299668546528112,0.010659691,-2.027209766785404,0.0137195205,12.263080528167908,0.011588726,9.739505,10.265983,9.057876,1.208107,10691.659,3104.4055,5822.7837,1.0131319,0.072017215,0,613.50940796462,1.0237986765211249,1.090407,5.235073,10.936448,-1
5290039784589587840,121.43107461683694,-60.52456300179382,1.7336324213208192,0.06825354,-3.696578940108363,0.09288552,10.462584240232449,0.072282426,17.512115,18.674503,16.466991,2.207512,1259.0961,61.28413,294.84427,1.0161058,0.099814475,0,576.8235455807411,9.187400592623703,1.9322119,6.1217456,11.552625,-1
5290040544801035136,121.4495649933783,-60.4740856178974,2.455713261328571,0.010055802,-5.529168184624777,0.013022165,11.158016226498546,0.011001566,11.856125,12.136462,11.409168,0.72729397,8635.631,2124.2605,4002.598,0.9246503,0.07915583,0,407.2136660853424,4.1416131570510295,0.545994,-5.4234705,3.545767,2
5290631734161172736,118.70924367424185,-61.45510353447853,2.414108203826161,0.26862267,-4.499165805609668,0.31009406,11.720437952043447,0.32093745,19.200483,20.92213,17.874784,3.047346,456.44278,13.900139,88.25447,1.1562444,1.5708477,0,414.2316398308423,11.114266981669914,3.047346,13.228165,4.4860716,2
5290645791593868288,119.30856007366135,-61.329626576872215,2.390820933671063,0.014290055,-4.238832127123965,0.016870923,10.948378654969437,0.019692343,14.008,14.490001,13.362835,1.1271658,2409.9114,509.9404,913.18604,1.0178721,0.0,0,418.2663728247175,6.238035625394852,0.9471658,-2.97139,-1.2811445,2
5290645860313348608,119.35654718675288,-61.32121991998351,2.446287691025215,0.012922154,-4.730995671061257,0.015144561,11.3422308616517,0.015350263,13.687075,14.160013,13.045615,1.114398,626.4635,174.38655,230.70236,1.0039062,0.0,0,408.7826643075287,6.238512322254584,0.785698,-4.1175222,-0.43788165,2
5290646410069174400,119.45002494097535,-61.27612268006247,2.438511714478003,0.014594937,-5.146077547510308,0.022084996,11.627129800154098,0.016431766,13.613092,14.0555525,12.990339,1.0652132,1538.1005,449.55786,644.8895,1.2748917,0.097177066,0,410.08619891500655,5.7350166483719,0.96481323,-4.2300253,-0.34463495,2
5290646989884275328,119.31609493538436,-61.26238303260143,2.636169451261428,0.4566414,-5.296337068923794,0.6074874,9.502549207461232,0.7336133,20.07534,21.280178,18.744219,2.5359592,254.76001,8.019449,41.154163,1.1165075,1.6398149,0,379.3382855269384,12.180206885929408,2.5359592,15.575813,0.47425196,2
5290661700152454400,119.0582220259932,-61.18635364714179,2.4826156038758693,0.026425453,-4.345738070138051,0.03545943,11.706404928478564,0.03297257,15.666971,16.473793,14.786706,1.687087,1635.0532,231.49947,620.6958,1.0309813,0.0,0,402.8009807232324,8.158518629789466,1.4130871,2.1285393,-0.9473717,2
5290669534172838528,119.73125662605923,-60.93315629783071,2.360751325477302,0.040441185,-5.346292794299757,0.048801426,11.145127084862976,0.04659984,16.533504,17.578367,15.520902,2.0574656,808.8129,111.55042,280.30768,0.9606335,0.0,0,423.59395892653697,8.978255716629615,1.7318655,4.393252,0.976969,2
5290672862767379968,119.63931031674204,-60.89080749353994,1.61646775197306,0.21628478,-4.307950594628192,0.30229667,11.591350321330324,0.22609752,19.280493,20.954857,18.010836,2.9440212,379.99164,11.874025,69.26509,0.96845454,0.3182172,0,618.632817623117,10.323328007566186,2.9440212,6.1097884,12.781986,-1
5290685919469105664,118.71302243599426,-61.18603202966355,2.8792591299477017,0.3893751,-4.805682333217714,0.54970396,11.058570892816968,0.58586156,20.060314,21.114069,18.755411,2.3586578,295.05008,10.355039,47.30488,1.0622895,1.8019159,0,347.3115669231772,12.356717941624236,2.3586578,15.665188,-2.2974465,2
5290695127881933312,118.07481494452088,-61.18102227348005,2.4734028415683578,0.23058149,-4.631182278465978,0.31473455,11.30027535186506,0.28783488,19.371792,20.803976,18.127739,2.676237,446.34198,13.052192,97.21439,1.0970993,1.3499585,0,404.3013063597481,11.33826611655833,2.676237,13.949048,3.5485775,2
5290701935407478528,118.24960288730354,-61.08443914569386,2.451732171213315,0.012967833,-4.291382893099795,0.016337568,11.296475724257146,0.01837922,11.33743,11.586718,10.926926,0.65979195,3655.4805,2617.8364,4064.1333,1.0738329,0.12859519,0,407.8748942243228,3.974595153493864,0.28889194,-5.1850457,4.7383575,2
5290703820893099648,118.44858820415514,-61.01501345043116,2.214304862958552,0.123415865,-4.614681981822128,0.16847543,10.912844056171338,0.17868559,18.519653,20.053066,17.302109,2.7509575,662.2762,20.334257,114.777405,0.94447446,0.0,0,451.6089978070551,11.040040392591068,2.2359576,9.497015,6.7153325,2
5290711418693790080,119.0433547750368,-61.08695104837762,2.402692099696995,0.06976784,-4.985351171922485,0.08209033,11.694846619753504,0.098098874,17.578661,19.004723,16.4375,2.5672226,1146.6163,37.13857,241.8816,1.0513706,0.0,0,416.1998119218482,10.32955157649478,2.0607226,7.924681,2.3811316,2
5290712037169006336,119.13985158022912,-61.01545864957427,2.4677675713201737,0.016870879,-4.686762638992202,0.021048496,11.17093869184636,0.023020955,14.322666,14.91486,13.582379,1.3324804,1920.9502,517.78644,587.60077,1.3264736,0.12972987,0,405.22454854410506,7.035787459853241,0.9279804,-2.0938818,-1.3496698,2
5290712449485868928,119.16208774125433,-60.98298838022932,2.4302910751999187,0.009826711,-4.242398091140861,0.012403941,11.39877095536841,0.011713979,12.113644,12.411309,11.621965,0.78934383,8316.95,946.38586,700.80237,0.99393576,0.07454364,0,411.473345808069,4.268435110907134,0.6663438,-5.40299,3.1338534,2
5290716877594596608,119.09165607515412,-60.86188060775997,2.3542210139482096,0.05170202,-4.752240153315149,0.06987449,10.894868336433383,0.071605206,16.772497,17.556606,15.662998,1.8936081,944.14484,41.506557,133.20787,0.93728983,0.0,0,424.7689550281106,9.216433325130044,1.5637081,4.4891953,1.066823,2
5290718904816532992,119.3084983844943,-60.90498588095274,2.6239670094165546,0.27606642,-4.649659874732663,0.37215385,11.170597781343355,0.32461864,19.482035,21.110403,18.238707,2.8716965,372.1631,8.595862,82.59777,1.0241306,0.85988206,0,381.1023524348168,11.576826535452945,2.8716965,14.88179,0.44196653,2
5290720524024401920,119.44610553378702,-60.86074033102354,2.417718520238652,0.030501334,-5.07387769850806,0.04147527,11.024011765908568,0.033630546,15.879161,16.740057,14.976087,1.7639704,1156.8508,206.62965,431.20282,1.037371,0.077499844,0,413.613078457657,8.325189551770654,1.4816704,2.702361,-0.40794212,2
5290721142499618816,119.52183579191846,-60.79447392504365,2.4081594406806466,0.010914046,-4.4264652457093625,0.01381423,11.508679418166697,0.012316524,11.829331,12.116542,11.374028,0.74251366,8202.773,1709.2192,3955.3062,0.907486,0.07611448,0,415.2548967926136,4.095357589161518,0.54851365,-5.375519,3.679367,2
5290721829694303360,119.41590794602116,-60.77753129936565,2.421735580223817,0.021470953,-4.925230793690372,0.030893115,12.36014825893377,0.025199398,15.077423,15.879643,14.196712,1.6829319,1760.1241,326.2102,476.25735,1.0571209,0.0,0,412.9269967233912,7.301756708203147,1.519532,0.23233938,-1.2507731,2
5290722276370908544,119.51055383134327,-60.746357141190494,2.367802451016053,0.23973578,-3.817076245560268,0.32931942,11.21576162112562,0.24570973,19.247948,20.700768,17.987648,2.7131195,402.86276,10.172105,54.19278,0.9836533,0.0,0,422.332530136071,11.119675021781529,2.7131195,12.536501,5.9636407,2
5290722718747546752,119.13811130428472,-60.86371587918256,2.010371658547061,0.25827622,-4.804828431941528,0.3066431,11.723894334141963,0.28245404,19.244795,20.826448,17.978083,2.8483658,400.57086,10.606209,80.46166,1.0546618,0.90715164,0,497.420462404808,10.761176611129548,2.8483658,8.984435,10.726972,2
5290723032285136128,119.22527444402162,-60.83483699983767,2.389056606434094,0.018207362,-4.913794023609219,0.02313659,10.852049851602754,0.020780254,14.841463,15.462196,14.08203,1.380166,714.63873,184.00418,273.18155,0.9847702,0.0,0,418.5752641050226,7.164295280556972,1.150666,-0.58668196,-1.8433018,2
5290723204083832704,119.29620338224078,-60.804273991642766,2.416435254116839,0.01615122,-4.803738545936399,0.02058006,12.011580071662468,0.017195428,14.312227,14.8508,13.617115,1.2336845,1770.4857,343.4641,832.584,1.0408945,0.0,0,413.83273079480085,6.409403064298608,1.1366845,-2.275358,-1.5995592,2
5290724337955116672,119.16036132949148,-60.776045571791954,2.4037090533346097,0.014929241,-4.562267165594993,0.021624757,10.917106673459848,0.01902463,9.964137,10.030663,9.818863,0.21179962,4671.8545,3115.1592,4201.8467,0.87892157,0.12007268,0,416.023727419391,1.868546573315042,0.21179962,-4.6417265,6.982196,2
5290725437466834816,119.41198545463168,-60.73131628863235,2.37952665929329,0.01850994,-3.740264384490487,0.025665555,11.283820758399722,0.020689588,14.882926,15.507622,14.127458,1.3801641,4838.107,459.6472,1028.997,1.0303779,0.0,0,420.2516479882583,6.7653788613880295,1.3801641,-0.5391658,-1.8196871,2
5290725884143352064,119.35401990708192,-60.71781004988704,2.4224440808714616,0.15338369,-4.232546748413638,0.20658024,11.818567717967758,0.14906529,18.58365,20.218567,17.338478,2.8800888,634.4655,16.02496,107.10218,0.97344756,0.0,0,412.8062265281497,11.040219408827411,2.5204887,11.298399,3.4858265,2
5290726399534542080,119.43826344231589,-60.68167500673636,1.5321252227907236,0.47750276,-5.234945388289189,0.6437974,8.550649531059287,0.40028647,20.023672,20.641132,19.000376,1.6407566,267.95798,9.059485,22.45791,1.0117338,1.2039868,0,652.6881648606553,10.950143415170688,1.6407566,5.8449945,13.052112,0
5290726914935470976,118.69790814960304,-60.9663743118033,2.403075540797517,0.031597998,-4.7901725221563085,0.04297611,11.1040025715352,0.041628614,16.139017,17.115051,15.160554,1.9544973,1044.4514,183.13141,281.54373,1.0206244,0.04583273,0,416.1334019770875,8.409054220584352,1.7545973,3.35762,-0.02896589,2
5290730106091599104,118.82031734386896,-60.84372768347002,2.422725694434722,0.010809091,-4.728462894094293,0.0138650965,11.063086095691546,0.014968358,12.603583,12.945815,12.086965,0.8588505,1939.8696,577.9637,735.5444,1.0754427,0.06875478,0,412.7582426261109,4.739604557398396,0.7425505,-5.33943,1.9523487,2
5290732824810285184,118.57161137306528,-60.77430419242759,2.3412781552395083,0.0669539,-4.420557072522398,0.11225569,10.351208876842064,0.09310113,17.464544,18.999645,16.262476,2.7371693,1026.3887,36.3636,319.82327,1.0570666,0.26375654,0,427.1171273529018,10.207009375678588,2.1799693,7.730991,3.3053842,2
5290734920756244352,118.73977153282634,-60.71054913312541,2.6077268612414186,0.17539313,-4.025706911436149,0.26024258,11.669841828865044,0.23900953,18.899794,20.73139,17.667837,3.0635529,501.8243,14.859428,114.11888,1.0219173,0.7902155,0,383.4757446659679,11.469604126578306,2.7301528,13.776948,0.3516916,2
5290735092553036928,118.8477055670203,-60.69751350884952,2.3435877009261428,0.06629466,-4.78394607552293,0.09482729,11.172098469512823,0.0872913,17.412651,18.745985,16.297775,2.4482098,1112.3545,53.30635,339.72702,0.97818714,0.0,0,426.6962143575077,9.932857083527576,2.0502098,7.597554,3.1958253,2
5290735878527414272,119.04790737300716,-60.77327270090338,2.432967982841446,0.18899497,-4.253735632334768,0.25672945,11.661737976149809,0.19971526,18.699741,20.312563,17.48362,2.8289433,536.6787,16.237959,75.36355,1.1257343,0.987368,0,411.0206164045394,11.21612330790602,2.4376433,11.737334,3.4667785,2
5290736703161141248,119.00578951186073,-60.76227727183268,2.3810048468472123,0.2153008,-4.659044135066268,0.2941824,11.491644914288493,0.24334906,19.05555,20.944086,17.795189,3.1488972,501.6213,13.690893,117.58039,1.0478824,1.1769215,0,419.9907452200871,10.939351018927423,3.1488972,12.492038,5.791066,2
5290737596516567936,119.0640107812974,-60.66748732180635,2.287107200607472,0.15704025,-4.263636394522649,0.21629736,11.229084845113109,0.17273976,18.54265,20.209415,17.23679,2.9726257,524.32446,12.181147,124.46629,1.0105666,0.65413266,0,437.2335497585741,11.014282814309588,2.5019257,9.700788,5.8541656,2
5290738562888564736,119.382212364385,-60.63085082655698,2.4291427615741834,0.027289141,-4.323186811651358,0.037894923,11.523763533274028,0.029500602,9.165731,9.209432,9.065195,0.14423656,2785.1118,2684.002,3722.1553,1.0261258,0.26813903,0,411.6678590565666,1.4011966277432035,-0.019863442,-4.437536,7.7301035,2
5290739112642551552,119.24269140207456,-60.62836367073916,2.3489879248279197,0.111474544,-5.8118877299798015,0.15045787,11.65581026760358,0.122274876,17.996035,19.472948,16.745232,2.7277164,814.6657,18.36928,155.38573,1.038237,0.33854255,0,425.7152578054472,10.739038535269016,2.1364164,9.008215,3.9390574,2
5290751585225440384,120.21540676820268,-60.929802727811904,3.219318300189605,0.44407257,-4.537985534457936,0.5969815,10.768135443785331,0.4817105,20.113134,21.405075,18.78263,2.6224442,232.1407,7.769224,36.033092,1.0859342,2.1344025,0,310.6247679644178,12.651953975849697,2.6224442,15.777429,-3.3156679,-1
5290751821445505664,120.18609974612448,-60.91407767591,2.316585025355196,0.27462885,-4.77427718173323,0.3470975,10.80087456366367,0.3099753,19.594074,21.006231,18.30988,2.696352,338.67593,10.190619,56.636173,1.0424689,0.74638957,0,431.6698886744606,11.41831547272954,2.696352,12.395992,7.276441,2
5290752783518401920,120.19611424787072,-60.87019683108762,2.2598527779439066,0.100118436,-4.851230099173952,0.12527809,11.259055227111814,0.111761056,18.109053,19.755508,16.86162,2.8938885,797.0342,27.456034,164.8581,1.0134742,0.37139016,0,442.50670210022935,10.69615337575265,2.3604884,8.770717,5.5045266,2
5290757593881558272,120.28491085732392,-60.903614719399656,2.5162945079840684,0.074837014,-4.307832088764293,0.09628303,11.700391188676177,0.086590156,17.727842,19.106485,16.584263,2.5222225,1155.0209,39.15748,211.58109,0.94475496,0.0,0,397.4097613880463,10.391849679367873,2.1211226,9.012639,0.750419,2
5290764190951342976,120.01503178470642,-60.89009615608398,2.5683317230078897,0.27670005,-4.591531371495512,0.35389203,11.197977424235658,0.3077128,19.548353,20.959053,18.229355,2.7296982,347.28687,8.922908,44.236324,1.0652436,1.0505567,0,389.35780415033565,11.596608775367216,2.7296982,14.676822,1.1859592,2
5290765496621671296,120.01005690712324,-60.812398813831805,2.4677819598096025,0.10176101,-4.836815320995549,0.1276018,11.03681632057527,0.11548584,18.181295,19.644768,17.005701,2.6390667,776.6482,26.655579,171.78998,0.9765453,0.0,0,405.22218586813614,10.672029337788794,2.3081667,10.163641,2.1367426,2
5290767047110673280,119.82478777258926,-60.816749140414935,2.4320285080216952,0.010555846,-4.371668205811296,0.013229862,11.642504497194004,0.012004396,13.494839,13.915475,12.902714,1.0127611,1177.9973,320.63345,415.67868,0.9938494,0.0,0,411.17939066159965,5.593282014549075,0.9218611,-4.3240423,-0.2532231,2
5290767940463787264,119.73491015937778,-60.78965056629546,2.481696665623425,0.041035634,-4.83158803479032,0.058330107,11.168119449305996,0.0474642,16.446419,17.441164,15.442573,1.9985914,966.2929,127.39466,222.296,0.9004746,0.0,0,402.9501324041916,8.717162239088456,1.8338914,4.8459654,-0.582039,2
5290768662018391296,119.89039415802723,-60.786216966835056,2.4310223515461,0.19579498,-4.620679367604287,0.25133252,11.55802042401757,0.21594091,18.990944,20.863308,17.690037,3.1732712,480.80084,9.691845,79.150375,1.0463798,0.8423534,0,411.3495704241519,11.547288649188106,2.7387712,12.970144,4.0237694,2
5290769521011861248,119.99712977086551,-60.69932316347308,2.8677800671424154,0.24605694,-3.938802036081449,0.32564524,11.570332163963124,0.30405802,19.349714,20.963406,18.071012,2.892393,406.68253,11.112745,83.868095,1.0523691,1.024395,0,348.70177509687653,11.637443488196611,2.892393,15.410984,-2.1665282,-1
5290770586163654656,119.93418699846724,-60.671891230106695,2.4563743544541654,0.013264746,-4.620094001518403,0.01804997,11.599356941220888,0.01610297,9.575711,9.684317,9.358314,0.32600307,5382.244,2289.1113,3023.9043,0.8577757,0.09535711,0,407.1040711635387,2.2327840461900017,-0.050796926,-4.4735594,7.564699,2
5290777522534884864,120.35195842107927,-60.587721638669215,2.470862991566976,0.011000187,-4.623161475853895,0.013999141,11.847357643022928,0.0145430425,12.072499,12.364663,11.591427,0.7732363,3649.7227,965.1453,1001.86365,1.0767335,0.0884696,0,404.7168958428644,4.181142598791562,0.69483626,-5.4057965,2.7724903,2
5290777728688862848,120.25403596112469,-60.57235815913834,2.2956739282207246,0.20644012,-5.435668314323755,0.28615594,10.997648515300792,0.23053183,18.687263,20.411602,17.379896,3.0317059,415.74432,11.103105,83.35246,1.28368,1.4055208,0,435.6019327078632,11.133714501751474,2.5870059,9.791248,5.814946,2
5290780859727233280,120.79176099290736,-60.71769827844442,2.496819237100452,0.15756536,-3.297589815690115,0.2532032,8.882286642468447,0.25215176,18.958866,20.348772,17.786274,2.562498,510.67435,19.080765,91.039444,0.9200958,0.0,0,400.50957039296793,11.189201620740128,2.409398,13.139431,2.6370227,2
5290781203323379456,120.74042088395431,-60.68332200662204,2.4527515043525465,0.00995179,-5.365047425499174,0.014457233,11.353946082573207,0.01260636,10.806416,10.952421,10.541382,0.41103935,5490.5,2425.8203,4291.8916,0.83157295,0.07232885,0,407.7053864712521,3.1096833008934333,0.22133934,-5.0518136,6.053704,2
5290782745213270400,121.0590403496904,-60.61462026848217,2.7675672756461567,0.28986928,-4.970482450258838,0.37928858,10.275002218555604,0.39936915,19.766422,21.270851,18.486801,2.78405,339.08304,13.232079,57.007427,1.0617478,0.94182163,0,361.3281631126836,11.976913205546946,2.78405,15.534603,-1.3203399,2
5290783849023129600,121.01669246839629,-60.560904195520415,2.560471390107761,0.05989174,-4.643595874722561,0.08055375,10.418405672995831,0.08283938,17.358603,18.799911,16.181602,2.618309,1173.6815,50.91564,298.6327,1.0247843,0.15460972,0,390.5530848200236,10.042402154583424,2.215009,8.890894,0.37921506,2
5290786803957208960,120.92927411261503,-60.54757978011062,2.639368525328297,0.39309776,-5.725713951825639,0.6440393,10.297411736149352,0.6447423,20.082779,20.928442,18.806454,2.1219883,261.21085,8.14323,37.21008,1.0430561,1.0442845,0,378.8785046133773,12.190279097646288,2.1219883,15.574297,0.45397788,2
5290795187736645632,121.26012049461244,-60.38793900866016,2.4246907400739133,0.028170085,-5.280940433163538,0.04065668,10.35663025335758,0.034164604,7.6517363,7.5150375,7.515452,-0.0004143715,3131.8264,68.360275,65.28049,0.9642555,0.274341,0,412.4237303638634,-0.2027819648476789,-0.11911437,-4.3030467,8.381091,-1
5290800341697213440,120.87423500364784,-60.42503997787675,2.358609312262163,0.05371518,-5.137533033255938,0.07149747,12.191126719186268,0.079105176,16.885174,18.188839,15.754322,2.434517,1371.0754,84.20373,397.22147,1.1913909,0.32341656,0,423.97865335352685,8.748453842051186,2.434517,5.523849,1.663544,2
5290802708218831104,120.44820937936724,-60.458705561061805,2.5243744218019666,0.102788165,-5.414396610644068,0.15686242,11.429596676064882,0.1574614,18.027597,19.521551,16.860664,2.6608868,811.267,28.104036,153.08394,1.0552112,0.4569026,0,396.1377485698706,10.675066257108218,2.2642868,10.04056,1.5134139,2
5290815764923064832,119.774022666719,-60.69058139689232,2.431719068249247,0.11376918,-4.563752689085197,0.18017477,10.324355886195912,0.12757099,18.349379,19.873041,17.14408,2.728962,722.2085,19.303171,100.99406,0.9607734,0.0,0,411.2317138344296,10.89754559821775,2.331562,10.695919,2.833502,2
5290816009737675392,119.6280131290782,-60.7290128423191,2.4385200919057337,0.018918741,-5.025170300239224,0.025058009,11.658095971807574,0.021787055,8.768279,8.768892,8.723788,0.045104027,4268.0435,2478.165,3032.2607,0.91286635,0.1785593,0,410.0847900820401,0.8565107722003233,-0.036095977,-4.3976483,8.025593,-1
5290817212328531072,119.87081636783108,-60.66154798029302,2.47450766583978,0.046122607,-4.132464673785364,0.067480616,11.29379344600856,0.052347843,16.659004,17.742369,15.623067,2.1193018,1060.0349,121.82965,350.0328,1.0171695,0.12654912,0,404.1207929176601,8.626448229231285,2.1193018,5.233919,-0.35664162,2
5290817689067189120,119.982667737496,-60.629325502055856,2.474538700607529,0.11967691,-4.222603496558111,0.17147122,11.055820587298912,0.14840983,18.296272,19.883251,17.004896,2.878355,628.8918,14.911786,87.96876,1.0720788,0.5285759,0,404.1157245811059,11.068843553374943,2.336855,10.772976,2.4518356,2
5290832605492843392,119.50083695433857,-60.56259409887141,2.3958545092620445,0.2652073,-4.581121720854611,0.34254324,11.387778503923789,0.3030468,19.539848,20.759178,18.26115,2.4980278,380.9861,11.176323,48.205807,1.0128477,0.81393164,0,417.3876152054048,11.437150535323388,2.4980278,13.145483,5.811019,2
5290832944788492800,119.55246167364908,-60.55402773233582,2.191124860809852,0.2215293,-5.24083617652128,0.29050422,10.471878910112055,0.22845742,19.344128,21.083448,18.091389,2.9920597,466.88953,10.78218,81.42677,1.0647123,0.6944128,0,456.3865884075609,11.047463287277498,2.9920597,10.723941,8.937211,2
5290834563996045824,119.64314346739374,-60.51318403219627,2.61889629367787,0.26334777,-4.431203681134488,0.43199414,11.57433318121133,0.29214913,19.742472,21.194298,18.452583,2.7417145,333.74445,7.6168494,58.508125,1.0113357,0.72535473,0,381.8402440807006,11.83306320010188,2.7417145,15.212534,0.66540134,2
5290840641375790208,119.6227451801753,-60.31751525733205,2.5658059119880168,0.22789998,-5.416764055245955,0.25743967,12.431521961917742,0.24960597,19.40599,20.807718,18.131355,2.676363,455.23172,11.791427,78.682304,1.0878099,0.61467785,0,389.74109278015817,11.452109607973396,2.676363,14.408029,1.2673762,2
5290843424512802816,120.0040180808913,-60.319261606001525,2.318912203356008,0.11353001,-5.149219347239699,0.14746056,10.691018997998285,0.15994412,18.233633,19.833927,17.043932,2.7899952,698.1989,25.67805,184.7158,1.0175303,0.5473385,0,431.23668009197,10.781154544446704,2.3338952,9.235602,4.8365607,2
